URL,Size(Bytes),# of Outlinks,Content-Type
https://www.nytimes.com/2024/02/17/world/europe/avdiivka-russia-ukraine-war.html,272188,142,text/html
https://www.nytimes.com/2024/02/18/us/politics/nebraska-union-senate-race.html,279922,130,text/html
https://www.nytimes.com/2022/07/25/us/migrant-smuggling-evolution.html,291846,119,text/html
https://www.nytimes.com/2023/12/17/insider/a-photographer-in-pursuit-of-the-moments-between-fires.html,255267,115,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/trump-republican-candidates-2024-issues.html,653573,175,text/html
https://www.nytimes.com/2018/12/19/realestate/levittown-ny-the-original-starter-community.html,404058,128,text/html
https://www.nytimes.com/2023/11/21/us/hotshot-firefighters-wildfires.html,340100,128,text/html
https://www.nytimes.com/2017/09/20/business/media/lillian-ross-dead-new-yorker-reporter-who-wrote-memoir-of-love-affair.html,259096,128,text/html
https://www.nytimes.com/2024/02/18/world/europe/ukraine-russia-strategy-avdiivka.html,292249,140,text/html
https://www.nytimes.com/2024/02/18/world/europe/ukraine-russia-avdiivka.html,365533,138,text/html
https://www.nytimes.com/2020/07/20/us/portland-protests-navy-christopher-david.html,274214,122,text/html
https://www.nytimes.com/interactive/2024/us/trump-supreme-court-cases.html,200015,133,text/html
https://www.nytimes.com/2020/02/04/books/review-big-goodbye-chinatown-hollywood-sam-wasson.html,284177,137,text/html
https://www.nytimes.com/2024/02/16/business/homeowners-insurance-bills-coverage.html,272877,121,text/html
https://www.nytimes.com/2022/09/25/upshot/starter-home-prices.html,394425,162,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/vivek-ramaswamy-republican-candidates-2024-issues.html,645116,176,text/html
https://www.nytimes.com/2024/01/17/books/review/the-last-fire-season-manjula-martin.html,292037,140,text/html
https://www.nytimes.com/2023/03/05/opinion/larry-hogan-president-2024.html,244342,118,text/html
https://www.nytimes.com/2024/02/13/world/americas/brazil-carnival-john-travolta.html,320443,122,text/html
https://www.nytimes.com/2016/10/28/us/bundy-brothers-acquitted-in-takeover-of-oregon-wildlife-refuge.html,292356,118,text/html
https://www.nytimes.com/article/war-images-ukraine-russia.html,1048576,127,text/html
https://www.nytimes.com/2020/07/21/us/portland-protests.html,360444,125,text/html
https://www.nytimes.com/2024/02/18/style/baftas-red-carpet-photos.html,370365,118,text/html
https://www.nytimes.com/2022/05/04/us/politics/larry-hogan-trump-gop.html,293132,130,text/html
https://www.nytimes.com/2024/02/13/opinion/trump-campaign-biden-aging.html,280848,123,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/asa-hutchinson-republican-candidates-2024-issues.html,638370,171,text/html
https://www.nytimes.com/2016/04/17/business/economy/san-francisco-housing-tech-boom-sf-barf.html,411547,138,text/html
https://www.nytimes.com/interactive/2023/09/15/us/politics/republican-candidates-2024-labor-unions.html,629456,166,text/html
https://www.nytimes.com/2024/02/15/us/politics/russia-satellite-nuclear.html,247360,117,text/html
https://www.nytimes.com/2024/02/07/us/politics/james-lankford-border-deal.html,311776,141,text/html
https://www.nytimes.com/games/wordle/index.html,67946,20,text/html
https://www.nytimes.com/2020/07/29/us/protests-portland-federal-withdrawal.html,292629,125,text/html
https://www.nytimes.com/2024/02/17/world/europe/russia-ukraine-war-map.html,330346,141,text/html
https://www.nytimes.com/article/george-floyd-who-is.html,447902,132,text/html
https://www.nytimes.com/2024/02/14/dining/easy-cauliflower-salad-recipe.html,277410,137,text/html
https://www.nytimes.com/2023/12/08/world/europe/putin-president-russia-election.html,277185,133,text/html
https://www.nytimes.com/2024/02/14/us/politics/intelligence-russia-nuclear.html,285453,124,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-immigration.html,645757,176,text/html
https://www.nytimes.com/2021/10/08/business/economy/california-housing.html,432360,150,text/html
https://www.nytimes.com/2024/02/17/us/politics/russia-nuclear-weapon-space.html,273180,119,text/html
https://www.nytimes.com/2020/12/21/world/europe/russia-navalny-poisoning-putin.html,288630,136,text/html
https://www.nytimes.com/2024/02/17/opinion/navalny-putin-trump.html,273071,126,text/html
https://www.nytimes.com/2011/08/08/us/politics/08hatfield.html,233743,114,text/html
https://www.nytimes.com/2023/12/14/nyregion/trump-fraud-trial-judge.html,293825,129,text/html
https://www.nytimes.com/2021/02/26/nyregion/asian-hate-crimes-attacks-ny.html,308401,141,text/html
https://www.nytimes.com/2016/02/18/nyregion/remembering-a-vile-civil-war-act-on-fifth-avenue.html,274853,136,text/html
https://www.nytimes.com/2017/03/20/world/europe/russia-alexei-navalny-green.html,247815,130,text/html
https://www.nytimes.com/2021/11/26/opinion/culture/mark-bittman-whole-wheat-bread.html,254890,133,text/html
https://www.nytimes.com/2024/01/25/business/housing-market-new-existing.html,263116,129,text/html
https://www.nytimes.com/interactive/2023/09/19/us/politics/republican-candidates-2024-social-security-medicare.html,629956,168,text/html
https://www.nytimes.com/2023/10/17/business/economy/small-homes-higher-mortgages.html,260656,128,text/html
https://www.nytimes.com/2020/12/16/opinion/sourdough-quarantine-trends.html,280466,135,text/html
https://www.nytimes.com/2024/01/26/nyregion/trump-defamation-trial-carroll-verdict.html,268198,126,text/html
https://www.nytimes.com/2020/10/27/books/review-kidnapping-club-jonathan-daniel-wells.html,281220,134,text/html
https://www.nytimes.com/2021/03/19/us/anti-asian-racism-pandemic.html,294556,141,text/html
https://www.nytimes.com/2020/09/02/world/europe/navalny-poison-novichok.html,345120,143,text/html
https://www.nytimes.com/interactive/2023/04/08/opinion/covid-culture-tiktok-bo-burnham.html,215488,127,text/html
https://www.nytimes.com/interactive/2023/08/10/realestate/gen-z-rent-homeowner.html,248549,137,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/francis-suarez-republican-candidates-2024-issues.html,623884,161,text/html
https://www.nytimes.com/2024/01/25/opinion/art-culture-politics.html,309810,124,text/html
https://www.nytimes.com/2011/12/10/world/europe/the-saturday-profile-blogger-aleksei-navalny-rouses-russia.html,305953,133,text/html
https://www.nytimes.com/2024/02/02/magazine/alejandro-mayorkas-interview.html,311880,123,text/html
https://www.nytimes.com/interactive/2018/opinion/editorialboard.html,183354,141,text/html
https://www.nytimes.com/2024/02/16/nyregion/trump-fraud-trial-ny-law.html,276669,122,text/html
https://www.nytimes.com/2018/07/04/opinion/editorials/monticello-sally-hemings-black-family.html,262943,129,text/html
https://www.nytimes.com/2024/02/13/us/politics/mayorkas-impeachment-vote-trial.html,256373,124,text/html
https://www.nytimes.com/video/world/europe/100000009318374/aleksei-navalny-reportedly-dies-in-prison.html,1048576,55,text/html
https://www.nytimes.com/es/2024/02/17/espanol/trump-juicio-que-paso.html,252958,120,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-economy-inflation.html,641129,169,text/html
https://www.nytimes.com/2023/03/10/us/atmospheric-river-explainer.html,245129,122,text/html
https://www.nytimes.com/2024/01/23/world/middleeast/israel-gaza-buffer-zone.html,308889,135,text/html
https://www.nytimes.com/2013/10/17/world/europe/russian-opposition-leader-is-spared-jail.html,255027,125,text/html
https://www.nytimes.com/2019/10/01/us/politics/senate-trump-impeachment.html,265600,123,text/html
https://www.nytimes.com/2019/11/28/opinion/seneca-central-park-nyc.html,322227,155,text/html
https://www.nytimes.com/2023/08/30/nyregion/trump-james-civil-lawsuit-trial.html,271216,124,text/html
https://www.nytimes.com/2017/03/02/world/europe/russia-dmitri-medvedev-aleksei-navalny.html,253510,139,text/html
https://www.nytimes.com/2023/02/16/us/politics/trump-georgia-investigation-timeline.html,261869,131,text/html
https://www.nytimes.com/interactive/2024/02/01/world/middleeast/Israel-gaza-war-demolish.html,401861,187,text/html
https://www.nytimes.com/interactive/2023/08/28/climate/groundwater-drying-climate-change.html,1048576,65,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-abortion.html,635845,174,text/html
https://www.nytimes.com/es/2024/02/08/espanol/videos-soldados-israel-gaza.html,347007,138,text/html
https://www.nytimes.com/2023/03/30/nyregion/trump-investigation-timeline.html,276721,156,text/html
https://www.nytimes.com/2018/09/09/world/europe/sergei-skripal-russian-spy-poisoning.html,415844,144,text/html
https://www.nytimes.com/2023/10/28/nyregion/michael-cohen-trump-trial-testimony.html,292286,133,text/html
https://www.nytimes.com/2021/12/07/business/kellogg-workers-strike.html,247505,126,text/html
https://www.nytimes.com/2023/11/07/nyregion/trump-ny-fraud-trial-testimony.html,237712,121,text/html
https://www.nytimes.com/2024/02/16/world/europe/navalny-death-analysis-russia.html,292448,129,text/html
https://www.nytimes.com/2023/06/09/us/politics/aileen-cannon-trump-judge.html,258188,142,text/html
https://www.nytimes.com/2023/11/15/world/middleeast/israel-gaza-war-rhetoric.html,285436,139,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-china.html,640948,167,text/html
https://www.nytimes.com/2022/09/20/us/politics/climate-law-coastal-projects.html,288923,127,text/html
https://www.nytimes.com/2024/02/08/arts/television/the-supreme-court-trump.html,269775,127,text/html
https://www.nytimes.com/2023/06/08/us/politics/jack-smith-special-counsel-trump-indictment.html,267727,126,text/html
https://www.nytimes.com/2023/09/05/us/politics/enrique-tarrio-proud-boys-sentenced.html,279468,129,text/html
https://www.nytimes.com/2020/10/26/us/drug-marijuana-legalization-ballot-measures.html,264638,122,text/html
https://www.nytimes.com/interactive/2022/01/19/us/oath-keepers-capitol-riot.html,244273,137,text/html
https://www.nytimes.com/2023/06/09/us/politics/biden-trump-indictment-documents.html,291128,134,text/html
https://www.nytimes.com/2022/10/20/climate/treated-sewage-virginia-aquifer.html,294872,131,text/html
https://www.nytimes.com/es/2024/02/18/espanol/belice-y-guatemala-disputa.html,290119,133,text/html
https://www.nytimes.com/interactive/2023/12/14/us/politics/republican-candidates-2024-education.html,622001,154,text/html
https://www.nytimes.com/2024/01/05/us/trump-supreme-court-colorado-ballot.html,1015433,138,text/html
https://www.nytimes.com/2024/01/10/us/politics/trump-immunity-prosecution-assassination.html,288662,134,text/html
https://www.nytimes.com/interactive/2021/01/29/us/oath-keepers-capitol-riot.html,329055,127,text/html
https://www.nytimes.com/2021/12/10/business/economy/kellogg-strike-biden.html,247951,130,text/html
https://www.nytimes.com/2024/01/05/nyregion/letitia-james-trump-fine.html,266346,122,text/html
https://www.nytimes.com/elections/2012/results/states/nebraska.html,48850,120,text/html
https://www.nytimes.com/2022/04/26/theater/a-strange-loop-review-broadway.html,287597,127,text/html
https://www.nytimes.com/2023/12/22/us/politics/trump-supreme-court-immunity.html,275663,132,text/html
https://www.nytimes.com/2024/02/08/us/elections/trump-supreme-court-ballot-whats-next.html,240532,125,text/html
https://www.nytimes.com/interactive/2023/08/21/us/politics/republican-candidates-2024-transgender-rights.html,645750,178,text/html
https://www.nytimes.com/2024/01/26/world/africa/kenya-haiti-peacekeeping-force.html,279786,124,text/html
https://www.nytimes.com/2023/11/08/us/politics/trump-14th-amendment-ballot.html,268561,134,text/html
https://www.nytimes.com/2023/10/15/world/europe/poland-election.html,279809,123,text/html
https://www.nytimes.com/2021/10/03/theater/six-review-broadway.html,298546,136,text/html
https://www.nytimes.com/2023/08/16/business/economy/union-leaders-teamsters-uaw-hollywood.html,283555,142,text/html
https://www.nytimes.com/2024/02/15/nyregion/trump-manhattan-criminal-case.html,275086,142,text/html
https://www.nytimes.com/2021/12/21/business/economy/kellogg-union-strike-contract.html,244864,124,text/html
https://www.nytimes.com/2020/03/05/theater/girl-from-the-north-country-review.html,285426,129,text/html
https://www.nytimes.com/2023/08/02/us/politics/stanley-woodward-trump-documents.html,280362,139,text/html
https://www.nytimes.com/2024/02/08/us/politics/supreme-court-trump-ballot.html,312314,131,text/html
https://www.nytimes.com/2023/08/20/world/americas/arevalo-wins-election-guatemala.html,271485,126,text/html
https://www.nytimes.com/interactive/2023/11/21/us/politics/republican-candidates-2024-democracy.html,624426,159,text/html
https://www.nytimes.com/2023/10/31/world/middleeast/jabaliya-camp-strike-israel-gaza.html,291759,135,text/html
https://www.nytimes.com/2024/02/08/us/trump-supreme-court-immunity-colorado.html,271891,133,text/html
https://www.nytimes.com/2023/08/22/us/politics/witness-trump-documents-lawyer.html,276401,137,text/html
https://www.nytimes.com/2022/04/04/theater/take-me-out-review.html,291323,129,text/html
https://www.nytimes.com/2024/01/31/world/europe/ukraine-economy-war.html,314896,143,text/html
https://www.nytimes.com/interactive/2024/02/16/nyregion/trump-fraud-engoron-decision-annotated.html,585317,229,text/html
https://www.nytimes.com/2024/02/04/world/europe/ukraine-defense-east.html,356622,150,text/html
https://www.nytimes.com/2022/02/01/theater/mj-musical-review.html,274145,132,text/html
https://www.nytimes.com/2023/12/25/world/europe/russia-navalny-found-prison.html,264076,134,text/html
https://www.nytimes.com/2023/12/27/us/michigan-trump-ballot.html,301280,132,text/html
https://www.nytimes.com/2023/11/11/world/middleeast/hezbollah-hasan-nasrallah-israel.html,243094,125,text/html
https://www.nytimes.com/interactive/2023/08/18/us/politics/nikki-haley-republican-candidates-2024-issues.html,649234,174,text/html
https://www.nytimes.com/2023/11/13/world/middleeast/gaza-al-shifa-hospital-world-health-organization.html,242787,133,text/html
https://www.nytimes.com/2020/08/18/us/politics/senate-intelligence-russian-interference-report.html,319114,138,text/html
https://www.nytimes.com/2021/10/17/theater/review-in-the-disturbing-dana-h-whose-voice-is-it-anyway.html,263329,126,text/html
https://www.nytimes.com/2023/05/22/world/europe/bakhmut-ukraine-war.html,334544,140,text/html
https://www.nytimes.com/2024/02/17/nyregion/trump-civil-cases-millions.html,323709,127,text/html
https://www.nytimes.com/2023/06/26/world/europe/ukraine-counteroffensive.html,342353,141,text/html
https://www.nytimes.com/2022/06/09/theater/ariana-debose-tony-awards.html,246449,120,text/html
https://www.nytimes.com/2024/02/14/world/europe/europe-nato-trump-ukraine.html,319971,145,text/html
https://www.nytimes.com/2024/02/12/us/politics/trump-nato-republicans.html,318367,139,text/html
